,Unnamed: 0,content,cleaned_content,score,at,thumbsUpCount,sentiment_score,final_theme
9495,9495,After trying a lot of time blocking apps.. to do lists.. i hav came down to this app.. its very convenient,trying lot time blocking apps lists hav came app convenient,5,2020-09-08 22:18:16,0,0.0,User Archetypes & Workflows
9496,9496,Good app,good app,5,2020-09-08 12:58:28,0,0.7,Low Signal
9497,9497,Great app. But I'd like to make a suggestion. Have an option to set the default day on custom routines to day 1 when activated. It currently defaults to which ever day you closed the app. And as such some of my alarms don't go off because they are on day 1 and the routine gas started on day 2.,great app id like make suggestion option set default day custom routines day activated currently defaults ever day closed app alarms dont go day routine gas started day,5,2020-09-08 02:53:08,0,0.2333333333333333,Retention Drivers
9498,9498,It really helps if you are trying to build a system / routine using the routine feature wich can be applied and customised in the schedule section .. It would be cool if U can add an infinite sub-sub-tasks . thanks developers Great job !,really helps trying build system routine using routine feature wich applied customised schedule section would cool u add infinite subsubtasks thanks developers great job,5,2020-09-08 02:07:06,0,0.3875,Monetization Sentiment
9499,9499,This app helps me to be more oganized,app helps oganized,5,2020-09-08 00:05:41,0,0.0,Efficiency
9500,9500,Best time management app on Playstore - hands down,best time management app playstore hands,5,2020-09-07 22:45:03,0,1.0,Efficiency
9501,9501,it's the best best app ever,best best app ever,5,2020-09-07 20:58:51,0,1.0,Low Signal
9502,9502,Excellent,excellent,5,2020-09-07 20:03:15,0,1.0,Low Signal
9503,9503,"Just starting using it and I can already tell how great it is at keeping you on schedule! I've done schedules before, but with this App, it makes it so much easier to stay on track! :)",starting using already tell great keeping schedule ive done schedules app makes much easier stay track,5,2020-09-07 18:30:56,0,0.3333333333333333,Efficiency
9504,9504,Best,best,5,2020-09-07 12:00:27,0,1.0,Low Signal
9505,9505,"I love this app, is really good and easy to use, but I don't know why I'm having problems, it seems that my phone blocked the app or the notifications are turn off, but I already turn them on but it keeps saying it isn't working, I need some help. Anyways the app is excellent.",love app really good easy use dont know im problems seems phone blocked app notifications turn already turn keeps saying isnt working need help anyways app excellent,5,2020-09-07 08:10:54,0,0.6583333333333333,Monetization Sentiment
9506,9506,Absouletely incredible.,absouletely incredible,5,2020-09-07 03:54:57,0,0.9,Noise
9507,9507,"BEST, TRY THAT",best try,5,2020-09-06 21:00:46,0,1.0,Low Signal
9508,9508,Loved it,loved,5,2020-09-06 20:19:22,0,0.7,Low Signal
9509,9509,"I love this app, it is so helpfull",love app helpfull,5,2020-09-06 13:37:43,0,0.5,Efficiency
9510,9510,I have been using this application for 1 week. I am giving five stars to this application because after downloading this application I am getting my work done on time. I have benefited a lot from this application. People who want to do their work at certain times and change their lives. Do download this application.❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,using application week giving five stars application downloading application getting work done time benefited lot application people want work certain times change lives download application,5,2020-09-06 12:57:35,0,0.2142857142857142,Retention Drivers
9511,9511,Best,best,5,2020-09-05 19:01:39,0,1.0,Low Signal
9512,9512,nice app,nice app,5,2020-09-05 18:51:45,0,0.6,Low Signal
9513,9513,"Easy to use, manageable ,time management",easy use manageable time management,5,2020-09-05 01:50:46,0,0.4333333333333333,Efficiency
9514,9514,I have been trying this app for 4 days and it's really effective. Thankyou developers for making this app.I hope you will make ot even better in the upcoming days 😊,trying app days really effective thankyou developers making appi hope make ot even better upcoming days,5,2020-09-04 19:43:26,0,0.55,Retention Drivers
9515,9515,Great,great,5,2020-09-04 18:20:08,0,0.8,Low Signal
9516,9516,"This app helps you edit your routine anytime as per one flexible time.This is very useful for people like me who find it difficult to follow a routine but helps us to be on track and guides us to know what to do next. You can alot time at irregular basis eg a task can be for 20 mins whereas the other could be for 90 mins. The notification are at par and do good job at reminding us our next task. The information that one needs to fill in when adding a task, is accurate and is easy. This app is the best one and would not like to replace it with any other to use for my studies, also for this reason i would be looking forward to an app for the PC's or at least a web",app helps edit routine anytime per one flexible timethis useful people like find difficult follow routine helps us track guides us know next alot time irregular basis eg task mins whereas could mins notification par good job reminding us next task information one needs fill adding task accurate easy app best one would like replace use studies also reason would looking forward app pcs least web,5,2020-09-04 17:50:00,1,0.2259259259259259,Efficiency
9517,9517,"Overall, I like the latest update. It's perfect for making schedules. I do wish the blocks had two catagories, past & upcoming so I don't have to scroll past old events to get to my current events. I also wish blocks still had the personal icons instead of only tags.",overall like latest update perfect making schedules wish blocks two catagories past upcoming dont scroll past old events get current events also wish blocks still personal icons instead tags,5,2020-09-04 05:14:16,0,0.1375,Monetization Sentiment
9518,9518,Perfect❤,perfect,5,2020-09-03 22:03:18,0,1.0,Noise
9519,9519,"This is a really really great app, 😆😆",really really great app,5,2020-09-03 21:43:52,0,0.8,Low Signal
9520,9520,Useful,useful,5,2020-09-03 21:36:28,0,0.3,Efficiency
9521,9521,"Nice scheduler. But I hope in the future, there would be a clock shaped schedule as a widget",nice scheduler hope future would clock shaped schedule widget,5,2020-09-03 12:43:30,0,0.3,Feature Requests & Friction
9522,9522,"really competent scheduling app, worth premium imo. would be improved if i could edit from a webapp and it could do browser notifications. Actually, even just editing from a browser and doing notifications from my phone would be Super helpful",really competent scheduling app worth premium imo would improved could edit webapp could browser notifications actually even editing browser notifications phone would super helpful,5,2020-09-03 07:41:19,0,0.2833333333333333,Monetization Sentiment
9523,9523,"As a person with autism and adhd, this is great! Started using it today, somehow got the pro version even though i dont remember paying. Cant see any faults yet, and if i do, ill let the devs know",person autism adhd great started using today somehow got pro version even though dont remember paying cant see faults yet ill let devs know,5,2020-09-02 22:38:22,0,0.15,Monetization Sentiment
9524,9524,Nice app to keep my life organised,nice app keep life organised,5,2020-09-02 18:19:52,0,0.6,Efficiency
9525,9525,I really like this app. It's easy to use and has really helped me keep a routine.,really like app easy use really helped keep routine,5,2020-09-02 17:59:27,0,0.2777777777777777,Efficiency
9526,9526,As great as heck😍,great heck,5,2020-09-02 00:48:26,0,0.8,Low Signal
9527,9527,It's good,good,5,2020-09-01 18:41:56,0,0.7,Low Signal
9528,9528,"WONDERFUL APP Even though at first I didn't going well with this app, I realized I just need to learn more about it :) but I still did not understand what ""activities"" means :)",wonderful app even though first didnt going well app realized need learn still understand activities means,5,2020-09-01 17:49:16,0,0.625,Noise
9529,9529,mm yes good,mm yes good,5,2020-09-01 10:43:20,0,0.7,Low Signal
9530,9530,"This has been super helpful in guiding me through a chaotic, quarantine school day. Thank you so much! : D",super helpful guiding chaotic quarantine school day thank much,5,2020-08-31 23:14:02,0,0.2666666666666666,Retention Drivers
9531,9531,This app has been a great tool for me. Has allow me to organize my time and schedule and because of that now I can be more productive. It's amazing.,app great tool allow organize time schedule productive amazing,5,2020-08-31 18:50:09,0,0.7000000000000001,Monetization Sentiment
9532,9532,Пять из пяти,,5,2020-08-31 12:20:59,0,0.0,Noise
9533,9533,"solid app that so far holds the title of most useful scheduling app for my adhd ass. it can take a little time to figure out, but its pretty intuitive once you get the hang of it.",solid app far holds title useful scheduling app adhd ass take little time figure pretty intuitive get hang,5,2020-08-31 10:55:06,0,0.0925,Efficiency
9534,9534,Nice app. I just got the pro version because it ultimately replace my daily planner book.,nice app got pro version ultimately replace daily planner book,5,2020-08-30 20:09:50,0,0.1999999999999999,Monetization Sentiment
9535,9535,I am in love with this app it is so useful because I am a giant perfectionist and I have looking for the perfect planner for a while,love app useful giant perfectionist looking perfect planner,5,2020-08-30 13:56:17,0,0.45,Efficiency
9536,9536,Nice experience,nice experience,5,2020-08-30 12:35:00,0,0.6,Low Signal
9537,9537,Awsm app,awsm app,5,2020-08-30 06:19:31,0,0.0,Noise
9538,9538,"Amazing app. It covers basically everything required to plan your schedule efficiently. Kudos to the developer team, keep it up!",amazing app covers basically everything required plan schedule efficiently kudos developer team keep,5,2020-08-30 03:20:51,0,0.6000000000000001,Product Usability & Aesthetics
9539,9539,Very nice app,nice app,5,2020-08-30 00:28:40,0,0.6,Low Signal
9540,9540,Simple app for goal setters,simple app goal setters,5,2020-08-29 22:18:18,0,0.0,Product Usability & Aesthetics
9541,9541,Good... Very good !!,good good,5,2020-08-29 11:34:17,0,0.7,Low Signal
9542,9542,Great App for students,great app students,5,2020-08-29 11:28:37,0,0.8,User Archetypes & Workflows
9543,9543,It is an awesome app. The perfect app for well structures productivity.,awesome app perfect app well structures productivity,5,2020-08-29 06:01:20,0,1.0,Monetization Sentiment
9544,9544,I like this app. I've tried many apps and this is the most suitable and beautiful app I've came across. Just what I needed. Thank you :),like app ive tried many apps suitable beautiful app ive came across needed thank,5,2020-08-28 21:08:21,0,0.6333333333333333,Market Displacement
9545,9545,Love it!!!! 👍🏼👍🏼 Never gave thought to a app like this. Just happened to see it while downloading another app. Checked it out. Downloaded it. And already love it. Really gonna help me stay on track with home schooling my son. Thanks,love never gave thought app like happened see downloading another app checked downloaded already love really gonna help stay track home schooling son thanks,5,2020-08-28 12:31:38,0,0.35,Efficiency
9546,9546,Very good app,good app,5,2020-08-28 11:15:41,0,0.7,Low Signal
9547,9547,Excellent app. Really helps me stay organised.,excellent app really helps stay organised,5,2020-08-28 01:00:03,0,0.6,Efficiency
9548,9548,I like this app because it's simple and easy to use.,like app simple easy use,5,2020-08-27 19:43:54,0,0.2166666666666666,Product Usability & Aesthetics
9549,9549,Good app for productivity,good app productivity,5,2020-08-27 15:07:55,0,0.7,Monetization Sentiment
9550,9550,Nice app,nice app,5,2020-08-27 09:55:39,0,0.6,Low Signal
9551,9551,"Excellent App!! I regret knowing this app sooo late😁!! The best Thing was the 'Customisable Alarms/Notifications' ... As a student, im in love with this app! It help me stick to the timings... Also, the app didnt ask me to rate it! Instead i was findig where to Rate?? In Short : A great app!! Good going guys😊",excellent app regret knowing app sooo late best thing customisable alarmsnotifications student im love app help stick timings also app didnt ask rate instead findig rate short great app good going guys,5,2020-08-27 08:41:59,0,0.5285714285714286,Efficiency
9552,9552,"Me encanta, con esta aplicación puedo hacer exactamente lo que necesito. La use por mucho tiempo, pero ahora me cambie a iPhone y no esta disponible para esos dispositivos. Me encantaría que pudieran extenderse a iPhone.",encanta con esta aplicacin puedo hacer exactamente lo que necesito la use por mucho tiempo pero ahora cambie iphone esta disponible para esos dispositivos encantara que pudieran extenderse iphone,5,2020-08-27 06:54:57,0,0.0,Monetization Sentiment
9553,9553,It's very easy to use and it's perfect for making schedules. I highly recommend using it !,easy use perfect making schedules highly recommend using,5,2020-08-26 22:51:54,0,0.5311111111111111,Feature Requests & Friction
9554,9554,"No doubt! It is the best time management app I have ever used and I have recommended this app to many of my School friends. Help me: I have created my routine in one mobile and I sometimes use another mobile as well, I just want to know how I can link both apps to notify me on other mobile also or Do i need to create the routine again ? . I appreciate you guys for making this wonderful app. I am also looking forward to see new great features in the app. 🙂",doubt best time management app ever used recommended app many school friends help created routine one mobile sometimes use another mobile well want know link apps notify mobile also need create routine appreciate guys making wonderful app also looking forward see new great features app,5,2020-08-26 22:00:48,0,0.6872727272727273,Monetization Sentiment
9555,9555,The best apps to organize your life's schedule,best apps organize lifes schedule,5,2020-08-26 18:00:50,0,1.0,Efficiency
9556,9556,Great app!!,great app,5,2020-08-26 15:45:02,0,0.8,Low Signal
9557,9557,Nice application for students also,nice application students also,5,2020-08-26 11:01:38,0,0.6,User Archetypes & Workflows
9558,9558,Using this app since 2017. Love it,using app since love,5,2020-08-26 08:52:55,0,0.5,Monetization Sentiment
9559,9559,Great app. I'm glad I found it.,great app im glad found,5,2020-08-26 00:41:05,0,0.65,Low Signal
9560,9560,I'm using app for pomedro method. Set 25 minutes work and 5 break. It's more best than set timer instead.,im using app pomedro method set minutes work break best set timer instead,5,2020-08-25 12:59:49,0,1.0,User Archetypes & Workflows
9561,9561,This is a very good app for daily routine and I Love it a lot.,good app daily routine love lot,5,2020-08-25 09:52:42,0,0.3999999999999999,Retention Drivers
9562,9562,"Great app, would recommend to anybody who wants a decent routine app.",great app would recommend anybody wants decent routine app,5,2020-08-25 02:32:05,0,0.3888888888888889,Feature Requests & Friction
9563,9563,Amazing app it is best for your whole planning .,amazing app best whole planning,5,2020-08-24 21:47:51,0,0.6,Low Signal
9564,9564,Love it; simple & efficient!,love simple efficient,5,2020-08-24 21:17:31,0,0.25,Product Usability & Aesthetics
9565,9565,I want to say only one thing that is .This app is to good . Because second thing u will know when you install it.,want say one thing app good second thing u know install,5,2020-08-24 13:55:56,0,0.35,Low Signal
9566,9566,it is so far a good app hopefully it keeps me on track,far good app hopefully keeps track,5,2020-08-24 10:01:49,0,0.3999999999999999,Efficiency
9567,9567,Absolutely love this! I love that you can copy schedules so you don't have to keep doing repeats. I can't wait to see what else this can do!,absolutely love love copy schedules dont keep repeats cant wait see else,5,2020-08-24 07:00:40,0,0.5,Low Signal
9568,9568,This app is perfect for someone like me who forgets everything! It helps structure my weekly routines so that I don't have to stress about remembering all kinds of different tasks and helps clear my mind for more important things 🔥,app perfect someone like forgets everything helps structure weekly routines dont stress remembering kinds different tasks helps clear mind important things,5,2020-08-23 13:21:13,0,0.375,Monetization Sentiment
9569,9569,Made my day efficient 🌹thank you ❤️,made day efficient thank,5,2020-08-23 02:11:12,0,0.0,Retention Drivers
9570,9570,Fabulous app thare is all type for making schedule . Very helpful app for me 👌👌,fabulous app thare type making schedule helpful app,5,2020-08-22 23:19:54,0,0.4,Monetization Sentiment
9571,9571,Very nice app not irritating and helping students Really,nice app irritating helping students really,5,2020-08-22 22:48:35,0,0.1333333333333333,Efficiency
9572,9572,This app is just amazing.,app amazing,5,2020-08-22 19:41:33,0,0.6000000000000001,Low Signal
9573,9573,"Great app, it's absolutely perfect for what I do, the only gripe is that the comment section on the schedule block could be bigger, it limits me and I can't jot down everything I can. I hope the developers will see this message and extend it as I think it's an easy fix and would benefit a lot of users very much, thanks!",great app absolutely perfect gripe comment section schedule block could bigger limits cant jot everything hope developers see message extend think easy fix would benefit lot users much thanks,5,2020-08-22 17:21:28,0,0.4866666666666667,Feature Requests & Friction
9574,9574,Nice app,nice app,5,2020-08-22 11:00:31,0,0.6,Low Signal
9575,9575,I reallly liked this app for my phone and i also suggest all to download the app fastly .my words are less to describe the app and it is really the best app and brilliant app,reallly liked app phone also suggest download app fastly words less describe app really best app brilliant app,5,2020-08-22 09:17:49,0,0.5066666666666666,Feature Requests & Friction
9576,9576,"The design looked much better before, especially the widget. Wish there was a way to switch to previous design. Edit - it seems that the widget design is growing on me, so I changed the rating. Functionally the app is still great.",design looked much better especially widget wish way switch previous design edit seems widget design growing changed rating functionally app still great,5,2020-08-21 17:49:16,0,0.2833333333333333,Efficiency
9577,9577,Awesome app! Really I didn't think I'd be able to manage my schedules and daily routines so easily. UI is really valued here. You really have to use this app now.,awesome app really didnt think id able manage schedules daily routines easily ui really valued really use app,5,2020-08-20 21:10:43,0,0.35,Retention Drivers
9578,9578,"Incredible, scheduling app, it's like having your own diary secretary. Keep up the good work. Please provide the option to back up in the cloud.",incredible scheduling app like diary secretary keep good work please provide option back cloud,5,2020-08-20 19:47:50,0,0.5333333333333333,Monetization Sentiment
9579,9579,I needed a simple app that I can schedule my day throughout. This has a VERY simple interface and a very visually appealing aesthetic. I love it so far! What would really fit the bill even better is if I can drag and drop blocks. Sometimes I have to shift priorities and it messes up my schedule and I need to manually go in and change things in every block thereafter.,needed simple app schedule day throughout simple interface visually appealing aesthetic love far would really fit bill even better drag drop blocks sometimes shift priorities messes schedule need manually go change things every block thereafter,5,2020-08-20 19:43:35,0,0.2375,Retention Drivers
9580,9580,"Now that I've been using this app for a while, I don't know how I'd survive without it! Keeps me on track and motivated, and is just plain simple while also attractive. No annoyances, easy to customize... Love it!!!",ive using app dont know id survive without keeps track motivated plain simple also attractive annoyances easy customize love,5,2020-08-20 18:32:08,0,0.3038095238095238,Efficiency
9581,9581,Great,great,5,2020-08-20 15:17:11,0,0.8,Low Signal
9582,9582,I love how simple it is to schedule your activities for the day.,love simple schedule activities day,5,2020-08-20 14:11:37,0,0.25,Retention Drivers
9583,9583,Very Nice!!!!!,nice,5,2020-08-20 14:08:44,0,0.6,Low Signal
9584,9584,Very useful and nice features. Helps create a routined lifestyle.,useful nice features helps create routined lifestyle,5,2020-08-19 16:12:46,0,0.4499999999999999,Efficiency
9585,9585,This app is useful for students,app useful students,5,2020-08-19 12:56:36,0,0.3,Efficiency
9586,9586,so far this app is the best...It's helping,far app bestits helping,5,2020-08-19 12:16:26,0,0.1,Efficiency
9587,9587,Promising,promising,5,2020-08-18 05:09:25,0,0.2,Monetization Sentiment
9588,9588,"Love the app, it serves its purpose well. I've found that routines are a must for effective and long term habit building. The latest update allows 2 tags per time slot which is awesome. But, the notes now visually appear seperate, or disconnected from the timeslot and tag. It's really just an aesthetic issue, but I do wish it were fixed.",love app serves purpose well ive found routines must effective long term habit building latest update allows tags per time slot awesome notes visually appear seperate disconnected timeslot tag really aesthetic issue wish fixed,5,2020-08-18 02:49:15,0,0.35625,Monetization Sentiment
9589,9589,"The app is very handy and helpful but the tag ""break"" can't be removed and it occures in every task planned. That makes the good visuals unhelpful and confusing. If that would work 5 stars.",app handy helpful tag break cant removed occures every task planned makes good visuals unhelpful confusing would work stars,5,2020-08-18 02:33:19,0,0.3333333333333332,Efficiency
9590,9590,Очень хорошее и удобное приложение!,,5,2020-08-17 19:07:59,0,0.0,Noise
9591,9591,"Just downloaded this app and set up everything in a snap. Super easy to use and customize hours, multiple timetables, tags, etc. Only had it for 20 minutes but love it so far! Update Aug 2020: the UI seems to be unnecessarily cluttered since the latest update. I loved the ease and simplicity and it was the only app that gave me exactly what I was looking for: a simple, clean, flexible TIMETABLING app, not a calendar or a to do list. Now it seems like they're trying to fit too much into the app😕",downloaded app set everything snap super easy use customize hours multiple timetables tags etc minutes love far update aug ui seems unnecessarily cluttered since latest update loved ease simplicity app gave exactly looking simple clean flexible timetabling app calendar list seems like theyre trying fit much app,5,2020-08-17 16:16:36,1,0.2602564102564103,Monetization Sentiment
9592,9592,Op bolte,op bolte,5,2020-08-17 14:33:25,0,0.0,Noise
9593,9593,Very very very very very very very very very very very very very helpful app,helpful app,5,2020-08-17 12:40:12,0,0.0,Efficiency
9594,9594,Best app for planning and to make us follow it,best app planning make us follow,5,2020-08-17 12:12:10,0,1.0,Low Signal
9595,9595,"One of the best, if not, the best schedule app with a lot of customisation .",one best best schedule app lot customisation,5,2020-08-16 22:22:37,0,1.0,Low Signal
9596,9596,"It took me a bit to get the hang of doing schedules that dont happen on a regular interval, but now i love this app. i use it everyday to keep me on top of what i need to be doing. i think its going to be very useful for when school starts up this fall, considering all of my classes are thru distance learning.",took bit get hang schedules dont happen regular interval love app use everyday keep top need think going useful school starts fall considering classes thru distance learning,5,2020-08-16 22:22:09,0,0.22,Retention Drivers
9687,9687,Love it! I hope we get more stickers but its great.,love hope get stickers great,5,2020-10-22 03:25:58,0,0.65,Low Signal
9688,9688,"Great app - on a tablet. However, I have one issue. When I create a repeated task, say to repeat daily, when I check it completed the first time, all subsequent days are checked complete. This defeats the purpose of creating a repeating task. Hope you guys can fix it! Love the service.",great app tablet however one issue create repeated task say repeat daily check completed first time subsequent days checked complete defeats purpose creating repeating task hope guys fix love service,5,2020-10-16 23:52:30,2,0.275,Retention Drivers
9689,9689,YOUR LIFE WILL BE CHANGED BY THIS APP! I have always used paper planners. I've also used digital planners. I also have my digital calendars. This app takes all of those platforms and makes a beautiful pastry! You need a list? They've got lists! And stickers! Really. It's a no brainer,life changed app always used paper planners ive also used digital planners also digital calendars app takes platforms makes beautiful pastry need list theyve got lists stickers really brainer,5,2020-10-13 08:13:37,1,0.2625,Monetization Sentiment
9690,9690,"I love this app and have (almost) been converted to digital rather than a paper planner (and that's purely because I enjoy spending afternoons designing and stickering a paper planner). I love the stickers and the changeable covers. I also love that you can pick 'handwriting.' I've been using it for a few months now and am paying but so far there's been no problems with it and it gets up dated with new stuff regularly. Whether you prefer using a digital planner or not, get this, you'll love it!",love app almost converted digital rather paper planner thats purely enjoy spending afternoons designing stickering paper planner love stickers changeable covers also love pick handwriting ive using months paying far theres problems gets dated new stuff regularly whether prefer using digital planner get youll love,5,2020-10-10 20:38:23,6,0.2636363636363636,Monetization Sentiment
9691,9691,"This is the best purchase I've made this year. I love planners but this one is my favorite. I can organize on my laptop and take it to go with my phone. It's cute and pretty, and there are so many cover options. The whole thing syncs with Google calendar and I love that about it. If you're on the fence, take a risk, you won't regret it! 😁",best purchase ive made year love planners one favorite organize laptop take go phone cute pretty many cover options whole thing syncs google calendar love youre fence take risk wont regret,5,2020-10-08 22:14:03,5,0.49375,Retention Drivers
9692,9692,"I love this planner! I finally feel like I am truly organized. The widget feature is amazing because I am easily able to see what's on the agenda. The push notifications are great! I have this on my phone, laptop, and tablet. Plus it is so cute!!!",love planner finally feel like truly organized widget feature amazing easily able see whats agenda push notifications great phone laptop tablet plus cute,5,2020-10-08 06:28:09,2,0.4833333333333334,Efficiency
9693,9693,User friendly! All the things I look for in a paper agenda...now on my phone.,user friendly things look paper agendanow phone,5,2020-10-01 03:32:05,0,0.375,Noise
9694,9694,Tip top! Customer service great! Just a bit expensive...,tip top customer service great bit expensive,5,2020-09-18 14:26:19,0,0.2666666666666666,Low Signal
9695,9695,"Love this app so much. I used to be a Happy Planner person, but it took to much work to make things pretty before functional. This agenda puts everything at my fingertips, plus has beautiful layouts and stickers. So many great features. I am a digital agenda convert thanks to Artful Agenda",love app much used happy planner person took much work make things pretty functional agenda puts everything fingertips plus beautiful layouts stickers many great features digital agenda convert thanks artful agenda,5,2020-09-07 13:05:42,1,0.43,Efficiency
9696,9696,"I had 2 digital and 2 paper calendars before Artful Agenda; not anymore! Artful Agenda combines the best of paper -- visual, attractive, stickers, and colors -- with the best of digital -- space for everything, invite others, link to video, directions, viewing all of your calendars together or view just one, always available, and of course REMINDERS! The annual subscription is less than most yearly planners but allows you to plan years out, if you want. Try it!!",digital paper calendars artful agenda anymore artful agenda combines best paper visual attractive stickers colors best digital space everything invite others link video directions viewing calendars together view one always available course reminders annual subscription less yearly planners allows plan years want try,5,2020-09-03 17:22:48,2,0.3791666666666666,Market Displacement
9697,9697,I stumbled upon this site as an ad popped up on my Instagram feed... normally I would scroll past but something caught my eye and I'm so very glad that I followed the link.  I signed up instantly as I too have been searching for something less mundane and more customisable than Google Calendar and this meets all my expectations just perfectly. I am telling all my friends and just bought my Mum a subscription for her birthday as she'll love it! Thank you for inventing it. You've made my year.,stumbled upon site ad popped instagram feed normally would scroll past something caught eye im glad followed link signed instantly searching something less mundane customisable google calendar meets expectations perfectly telling friends bought mum subscription birthday shell love thank inventing youve made year,5,2020-08-31 18:08:34,3,0.1958333333333333,Monetization Sentiment
9698,9698,"This app is perfect! I've been looking for a great digital planner that I can sync on everything. I have an Android as a personal phone, iPhone for work, Mac for personal laptop, and PC for work. For suggestions, I would like more sticker packs, a habit tracker, and finance section. Great job!",app perfect ive looking great digital planner sync everything android personal phone iphone work mac personal laptop pc work suggestions would like sticker packs habit tracker finance section great job,5,2020-08-30 03:23:11,2,0.4333333333333333,Monetization Sentiment
9699,9699,"I really love this app. I am a planner loyalist, and have planners and journals for everything, the only thing I would love to see is the ability to turn the pages. Like on Google Playbooks. And other planners. I hope this feature will be added soon. Thanks Katy, for a great job on putting this together ❤",really love app planner loyalist planners journals everything thing would love see ability turn pages like google playbooks planners hope feature added soon thanks katy great job putting together,5,2020-08-29 06:28:59,5,0.5,Feature Requests & Friction
9700,9700,"THANK YOU THANK YOU THANK YOU!!!! Roll over incomplete task with an automatic default is EXACTLY what I needed!!!! (I love the new covers too, but holy cow, this feature is LIFE CHANGING!!!!)",thank thank thank roll incomplete task automatic default exactly needed love new covers holy cow feature life changing,5,2020-08-28 08:37:38,0,0.1882575757575757,Monetization Sentiment
9701,9701,"I love AA! I mostly use the list options that are available. They have helped me manage my time better and give me a place to keep up with all those ""To-Do's"" that always pop up!",love aa mostly use list options available helped manage time better give place keep todos always pop,5,2020-08-25 17:57:24,0,0.475,Retention Drivers
9702,9702,The BEST agenda ever!! LOVE THIS APP!,best agenda ever love app,5,2020-08-22 03:37:41,0,0.75,Low Signal
9703,9703,"This is EVERYTHING I've been looking for! The price is reasonable considering the amount I spend on paper journals and supplies, it actually probably saves me... The response from reps is amazing. Sure, there's more room for improvement but you can absolutely see the work they are doing and the ears they have on their customers to continue rolling out new features that we ask for. I can't wait to see how much better it continues to get. I'm in love!",everything ive looking price reasonable considering amount spend paper journals supplies actually probably saves response reps amazing sure theres room improvement absolutely see work ears customers continue rolling new features ask cant wait see much better continues get im love,5,2020-08-18 06:17:44,3,0.3295454545454545,Monetization Sentiment
9704,9704,"I tried this app a long time ago, and it's come so far! I'm using it to replace an analogue bullet journal, and it has nearly everything I need now! Maybe the only thing missing would be the option to insert pictures into lists, to keep track of hand-drawn diagrams and stuff. Otherwise, I love it!!!",tried app long time ago come far im using replace analogue bullet journal nearly everything need maybe thing missing would option insert pictures lists keep track handdrawn diagrams stuff otherwise love,5,2020-08-16 18:55:47,11,0.09,Retention Drivers
9705,9705,This is a fantastic app and well worth the money! I have been using it now for 2 months and it has replaced my paper planner I never thought that would be possible. If you're debating on getting it they have a free trial period to help show how amazing it truly is.,fantastic app well worth money using months replaced paper planner never thought would possible youre debating getting free trial period help show amazing truly,5,2020-08-15 18:38:58,1,0.34,Market Displacement
9706,9706,"Absolutely loving electronic planner. I've been looking for something that fits what I need for AGES and once it has recurring tasks,it will have everything I need 😍 I've contacted support a few times and the response is really quick and resolves queries at first attempt.",absolutely loving electronic planner ive looking something fits need ages recurring tasksit everything need ive contacted support times response really quick resolves queries first attempt,5,2020-07-23 15:58:50,4,0.3944444444444444,Monetization Sentiment
9707,9707,"This Agenda has changed my life. I can easily switch between family, business and personal calendars. I can color code events and the tasks lists have made my followups in business, and my daily home tasks seamless. Im no longer the mom losing my mind (as much anyway). I HIGHLY recommend!!!!",agenda changed life easily switch family business personal calendars color code events tasks lists made followups business daily home tasks seamless im longer mom losing mind much anyway highly recommend,5,2020-07-09 11:40:49,1,0.1488888888888889,Monetization Sentiment
9708,9708,I really like this app and I'm stoked to hear about upcoming updates that will be game changing. This app is just what I'm looking for. A functional and attractive agenda to replace my physical planner,really like app im stoked hear upcoming updates game changing app im looking functional attractive agenda replace physical planner,5,2020-07-02 19:44:35,0,0.15,Efficiency
9709,9709,"The developers of this digital planner have done a wonderful job! I feel like Goldilocks and the 3(00) planners because I've tried so many before this. THANK YOU for making this multi platform accessible... that is the reason I was able to sign up! I cannot wait to see what other features and development you do, but for now I am really happy with the great mix of function and design.",developers digital planner done wonderful job feel like goldilocks planners ive tried many thank making multi platform accessible reason able sign cannot wait see features development really happy great mix function design,5,2020-06-18 07:07:04,3,0.5678571428571428,Efficiency
9710,9710,"I don't do ""free trials"" where my credit card information is mandatory to try it out first Edit:. Still don't like the above but I have to say the app is about perfect for me in every way. It's everything I could ask for in a planner app, and I love that it also integrates with Outlook. It's brilliant and worth the money",dont free trials credit card information mandatory try first edit still dont like say app perfect every way everything could ask planner app love also integrates outlook brilliant worth money,5,2020-06-07 11:25:18,8,0.5583333333333332,Feature Requests & Friction
9711,9711,Love how functional and pretty this planner is! I paper plan but this is perfect for on-the-go.,love functional pretty planner paper plan perfect onthego,5,2020-05-25 01:14:04,1,0.5833333333333334,Efficiency
9712,9712,🖤IT,,5,2020-05-13 07:05:39,0,0.0,Noise
9713,9713,This app is adorable but i'll never really use it. Its too bland. Great colors and styles just not enough to keep me interested.,app adorable ill never really use bland great colors styles enough keep interested,5,2020-05-11 20:59:30,0,0.1119047619047619,Low Signal
9714,9714,"Exactly what I needed, feels fancy like a paper planner but syncs perfectly with online calendars!",exactly needed feels fancy like paper planner syncs perfectly online calendars,5,2020-04-23 08:59:18,1,0.625,Noise
